family,genus,species,Long,Lat
Orchidaceae,Gomesa,Gomesa ramosa,-40.202222,-10.212778
Orchidaceae,Cattleya,Cattleya labiata,-36.392778,-8.388889
Orchidaceae,Epidendrum,Epidendrum cinnabarinum,-36.407778,-8.410833
Orchidaceae,Cyrtopodium,Cyrtopodium aliciae,-42.4,-13.4
Orchidaceae,Bulbophyllum,Bulbophyllum mentosum,-41.9,-13.9
Orchidaceae,Sobralia,Sobralia liliastrum,-41.366667,-12.366667
Orchidaceae,Cattleya,Cattleya luetzelburgii,-42.4,-13.4
Orchidaceae,Cyrtopodium,Cyrtopodium aliciae,-41.9,-13.9
Orchidaceae,NA,NA,-39.473889,-12.475833
Orchidaceae,Cattleya,Cattleya elongata,-41.003056,-11.011111
Orchidaceae,Gomesa,Gomesa flexuosa,-39.475556,-12.469722
Orchidaceae,Anathallis,Anathallis aristulata,-41.383333,-13.383333
Orchidaceae,Specklinia,Specklinia marginalis,-41.3,-12.3
Orchidaceae,Cyrtopodium,Cyrtopodium aliciae,-41.188611,-10.194444
Orchidaceae,Gomesa,Gomesa flexuosa,-39.466667,-12.466667
Orchidaceae,Campylocentrum,Campylocentrum parahybunense,-39.471667,-12.469444
Orchidaceae,Gomesa,Gomesa ramosa,-41.344167,-13.3475
Orchidaceae,Cattleya,Cattleya elongata,-41.000833,-11.006667
Orchidaceae,Habenaria,Habenaria trifida,-39.475278,-12.469722
Orchidaceae,Cyrtopodium,Cyrtopodium flavum,-41.15,-11.15
Orchidaceae,Gomesa,Gomesa sincorana,-41.885556,-13.899167
Orchidaceae,Gomesa,Gomesa ramosa,-41.633333,-12.633333
Orchidaceae,Sobralia,NA,-40.998611,-11.9925
Orchidaceae,Cleistes,Cleistes rosea,-41.416667,-12.416667
Orchidaceae,Sobralia,Sobralia liliastrum,-39.466667,-12.466667
Orchidaceae,Cattleya,Cattleya luetzelburgii,-41.85,-13.85
Orchidaceae,Epidendrum,Epidendrum secundum,-39.466667,-12.466667
Orchidaceae,Promenaea,Promenaea xanthina,-41.9,-13.9
Orchidaceae,Encyclia,Encyclia dichroma,-39.85,-12.85
Orchidaceae,Notylia,Notylia lyrata,-40.991389,-11.998056
Orchidaceae,Epidendrum,Epidendrum secundum,-40.506111,-11.511667
Orchidaceae,Gomesa,Gomesa recurva,-36,-8.010556
Orchidaceae,Prosthechea,Prosthechea moojenii,-41.15,-11.15
Orchidaceae,Sacoila,Sacoila lanceolata,-41.45,-12.45
Orchidaceae,Epidendrum,Epidendrum orchidiflorum,-41.385278,-13.383333
Orchidaceae,Epidendrum,Epidendrum saxatile,-40.511111,-11.501667
Orchidaceae,Cleistes,Cleistes exilis,-41.8,-13.8
Orchidaceae,Epistephium,Epistephium williamsii,-41.883333,-13.883333
Orchidaceae,Habenaria,Habenaria repens,-41.9,-14.9
Orchidaceae,Epidendrum,NA,-41.833333,-13.833333
Orchidaceae,Habenaria,Habenaria sprucei,-41.916667,-13.916667
Orchidaceae,Cattleya,Cattleya luetzelburgii,-41.9,-13.9
Orchidaceae,Zygopetalum,Zygopetalum maculatum,-41.883333,-13.883333
Orchidaceae,Prescottia,Prescottia stachyodes,-40.109444,-13.111389
Orchidaceae,Zygostates,Zygostates cornuta,-40.109444,-13.111389
Orchidaceae,Habenaria,Habenaria repens,-41.866667,-13.866667
Orchidaceae,Habenaria,Habenaria mystacina,-41.85,-13.85
Orchidaceae,Zygopetalum,Zygopetalum maculatum,-41.481389,-12.469444
Orchidaceae,Bulbophyllum,Bulbophyllum kautskyi,-39.466667,-12.466667
Orchidaceae,Sarcoglottis,NA,-41.816667,-13.816667
Orchidaceae,Octomeria,Octomeria fusiformis,-41.816667,-13.816667
Orchidaceae,Epidendrum,Epidendrum cinnabarinum,-40.905833,-11.907778
Orchidaceae,Encyclia,Encyclia oncidioides,-40.905833,-11.907778
Orchidaceae,Catasetum,Catasetum luridum,-39.7,-12.7
Orchidaceae,Dichaea,Dichaea pendula,-38.961944,-4.953889
Orchidaceae,Habenaria,Habenaria hamata,-38.054167,-7.056944
Orchidaceae,Habenaria,Habenaria depressifolia,-38.569444,-7.569444
Orchidaceae,Prosthechea,NA,-41.883333,-13.883333
Orchidaceae,Cyrtopodium,Cyrtopodium aliciae,-41.85,-13.85
Orchidaceae,Gomesa,Gomesa sincorana,-41.9,-13.9
Orchidaceae,Bulbophyllum,Bulbophyllum involutum,-41.85,-13.85
Orchidaceae,Vanilla,Vanilla palmarum,-40.905833,-11.907778
Orchidaceae,Bulbophyllum,NA,-40.905833,-11.907778
Orchidaceae,Habenaria,Habenaria obtusa,-36.192222,-8.186111
Orchidaceae,Encyclia,Encyclia patens,-38.076667,-7.081389
Orchidaceae,Cyrtopodium,Cyrtopodium holstii,-38.013889,-9.006111
Orchidaceae,Encyclia,NA,-38.755278,-8.760833
Orchidaceae,Prescottia,Prescottia plantaginifolia,-38.054167,-7.056944
Orchidaceae,Habenaria,NA,-41.766667,-13.766667
Orchidaceae,Zygopetalum,Zygopetalum sellowii,-41.916667,-13.916667
Orchidaceae,Skeptrostachys,Skeptrostachys congestiflora,-41.9,-13.9
Orchidaceae,Zygopetalum,Zygopetalum maculatum,-41.9,-13.9
Orchidaceae,Cleistes,Cleistes paranaensis,-41.883333,-13.883333
Orchidaceae,Habenaria,Habenaria meeana,-41.85,-13.85
Orchidaceae,Bulbophyllum,Bulbophyllum involutum,-41.3,-13.3
Orchidaceae,Bulbophyllum,Bulbophyllum plumosum,-41.150556,-11.161111
Orchidaceae,Selenipedium,NA,-39.466667,-12.466667
Orchidaceae,Gomesa,Gomesa ranifera,-41.2,-11.2
Orchidaceae,Epidendrum,Epidendrum secundum,-39.4725,-12.469722
Orchidaceae,Cattleya,Cattleya luetzelburgii,-41.3,-12.3
Orchidaceae,Sarcoglottis,Sarcoglottis curvisepala,-41.466667,-12.466667
Orchidaceae,Octomeria,Octomeria alexandri,-41.866667,-13.866667
Orchidaceae,Stelis,Stelis deregularis,-40.536667,-12.545556
Orchidaceae,Gomesa,Gomesa ciliata,-40.536667,-12.545556
Orchidaceae,Comparettia,Comparettia coccinea,-40.536667,-12.545556
Orchidaceae,Epidendrum,Epidendrum secundum,-40.536667,-12.545556
Orchidaceae,Pogoniopsis,Pogoniopsis schenckii,-40.537222,-12.533889
Orchidaceae,Habenaria,Habenaria petalodes,-38.433889,-10.437222
Orchidaceae,Catasetum,Catasetum luridum,-40.600556,-11.609167
Orchidaceae,Notylia,Notylia nemorosa,-39.471667,-12.469444
Orchidaceae,Selenipedium,NA,-39.471667,-12.469444
Orchidaceae,Gomesa,Gomesa sincorana,-41.5,-12.5
Orchidaceae,Pelexia,Pelexia viridis,-41.5,-12.5
Orchidaceae,Gomesa,Gomesa ramosa,-41.2,-11.2
Orchidaceae,Zygopetalum,Zygopetalum maculatum,-41.383333,-12.383333
Orchidaceae,Gomesa,Gomesa ranifera,-41.383333,-12.383333
Orchidaceae,Cleistes,Cleistes paranaensis,-41.466667,-12.466667
Orchidaceae,Habenaria,Habenaria spanophytica,-41.466667,-12.466667
Orchidaceae,Campylocentrum,Campylocentrum crassirhizum,-41.316667,-12.316667
Orchidaceae,Epidendrum,Epidendrum orchidiflorum,-41.766111,-13.765833
Orchidaceae,Epidendrum,Epidendrum secundum,-40.494444,-11.489167
Orchidaceae,Bulbophyllum,Bulbophyllum weddellii,-41.627222,-13.6675
Orchidaceae,Eurystyles,Eurystyles cotyledon,-36.3975,-8.395556
Orchidaceae,Encyclia,Encyclia jenischiana,-39.054444,-11.054167
Orchidaceae,Prescottia,Prescottia plantaginifolia,-39.533333,-12.533333
Orchidaceae,Sarcoglottis,Sarcoglottis fasciculata,-41.9,-13.9
Orchidaceae,Polystachya,Polystachya concreta,-40.536667,-12.545556
Orchidaceae,Maxillaria,Maxillaria imbricata,-41.433333,-12.433333
Orchidaceae,Gomesa,Gomesa barbata,-39.080833,-10.0775
Orchidaceae,Cattleya,Cattleya elongata,-41.409444,-12.400278
Orchidaceae,Prosthechea,NA,-41.509167,-12.514167
Orchidaceae,Epidendrum,Epidendrum secundum,-41.509167,-12.514167
Orchidaceae,Galeandra,Galeandra montana,-41.211944,-13.201111
Orchidaceae,Skeptrostachys,Skeptrostachys congestiflora,-41.45,-12.45
Orchidaceae,Epistephium,Epistephium williamsii,-41.466667,-12.466667
Orchidaceae,Epidendrum,Epidendrum secundum,-41.466667,-12.466667
Orchidaceae,Prescottia,Prescottia plantaginifolia,-38.966667,-11.966667
Orchidaceae,Epidendrum,Epidendrum secundum,-40,-11
Orchidaceae,Epidendrum,Epidendrum orchidiflorum,-41.207222,-11.207778
Orchidaceae,Epidendrum,Epidendrum secundum,-41.5,-12.5
Orchidaceae,Vanilla,Vanilla palmarum,-38.674444,-10.672778
Orchidaceae,Epistephium,Epistephium williamsii,-39.466667,-12.466667
Orchidaceae,Cyrtopodium,Cyrtopodium aliciae,-41.418333,-12.43
Orchidaceae,Thelyschista,Thelyschista ghillanyi,-41.466667,-12.466667
Orchidaceae,Habenaria,Habenaria bahiensis,-41.483333,-12.483333
Orchidaceae,Cattleya,Cattleya elongata,-41.001111,-11.011389
Orchidaceae,Prosthechea,Prosthechea moojenii,-41.85,-13.85
Orchidaceae,Zygopetalum,Zygopetalum maculatum,-42.366667,-13.366667
Orchidaceae,Cattleya,Cattleya luetzelburgii,-41.783333,-13.783333
Orchidaceae,Vanilla,Vanilla palmarum,-38.875278,-11.878333
Orchidaceae,NA,NA,-41.900556,-13.901111
Orchidaceae,Cattleya,Cattleya tenuis,-41.764167,-13.755278
Orchidaceae,Skeptrostachys,Skeptrostachys congestiflora,-42.416667,-13.416667
Orchidaceae,Cattleya,Cattleya luetzelburgii,-41.933333,-13.933333
Orchidaceae,Eulophia,Eulophia maculata,-40.490556,-12.488611
Orchidaceae,Epistephium,Epistephium williamsii,-41.376944,-13.366944
Orchidaceae,Habenaria,Habenaria repens,-41.375278,-13.377222
Orchidaceae,Galeandra,Galeandra montana,-40.475556,-12.481111
Orchidaceae,Xylobium,Xylobium variegatum,-39.466667,-12.466667
Orchidaceae,Epidendrum,Epidendrum secundum,-41.633333,-12.633333
Orchidaceae,Cyrtopodium,Cyrtopodium aliciae,-41.466667,-12.466667
Orchidaceae,Epidendrum,Epidendrum secundum,-40.407778,-10.41
Orchidaceae,Epidendrum,Epidendrum tridactylum,-36.571111,-8.5675
Orchidaceae,Rodriguezia,Rodriguezia obtusifolia,-41.191944,-11.184167
Orchidaceae,Sobralia,Sobralia sessilis,-41.433333,-12.433333
Orchidaceae,Epidendrum,Epidendrum orchidiflorum,-41.466667,-12.466667
Orchidaceae,Epidendrum,Epidendrum secundum,-41.433333,-12.433333
Orchidaceae,Cyrtopodium,Cyrtopodium flavum,-41.62,-13.0225
Orchidaceae,Epidendrum,Epidendrum orchidiflorum,-41.62,-13.0225
Orchidaceae,Sobralia,Sobralia liliastrum,-41.62,-13.0225
Orchidaceae,Pseudolaelia,Pseudolaelia irwiniana,-42.726944,-14.757778
Orchidaceae,Acianthera,Acianthera ochreata,-41.62,-13.0225
Orchidaceae,Thelyschista,Thelyschista ghillanyi,-41.62,-13.024167
Orchidaceae,Eulophia,Eulophia maculata,-39.783333,-12.783333
Orchidaceae,Habenaria,NA,-41.900556,-13.901111
Orchidaceae,Sarcoglottis,Sarcoglottis curvisepala,-41.45,-12.45
Orchidaceae,Polystachya,Polystachya concreta,-41.425833,-12.423611
Orchidaceae,Gomesa,Gomesa ramosa,-40.480833,-12.479167
Orchidaceae,Epidendrum,Epidendrum orchidiflorum,-40.484167,-12.493056
Orchidaceae,Habenaria,Habenaria nuda,-41.377222,-13.377222
Orchidaceae,Thelyschista,Thelyschista ghillanyi,-41.3,-12.3
Orchidaceae,Gomesa,Gomesa ramosa,-40.491111,-12.488056
Orchidaceae,Notylia,Notylia microchila,-40.475833,-12.4775
Orchidaceae,Anathallis,Anathallis aristulata,-41.37,-13.371111
Orchidaceae,Bulbophyllum,Bulbophyllum weddellii,-41.339167,-13.336944
Orchidaceae,Epidendrum,Epidendrum secundum,-41.348056,-13.347222
Orchidaceae,Cattleya,Cattleya luetzelburgii,-41.896944,-13.888889
Orchidaceae,Cleistes,Cleistes exilis,-41.433333,-12.433333
Orchidaceae,Sobralia,Sobralia sessilis,-41.000833,-11.011389
Orchidaceae,Habenaria,NA,-40.905556,-11.9075
Orchidaceae,Sobralia,Sobralia sessilis,-41.120556,-11.132778
Orchidaceae,Gomesa,Gomesa ranifera,-39.479722,-12.468056
Orchidaceae,Epistephium,Epistephium williamsii,-41.906667,-13.901389
Orchidaceae,Bulbophyllum,Bulbophyllum exaltatum,-41.341667,-12.341667
Orchidaceae,Octomeria,Octomeria alexandri,-41.75,-13.75
Orchidaceae,Cyrtopodium,NA,-40.15,-11.15
Orchidaceae,Epidendrum,Epidendrum secundum,-41.454722,-12.450278
Orchidaceae,Habenaria,Habenaria petalodes,-39.466667,-12.466667
Orchidaceae,Epistephium,Epistephium williamsii,-41.8,-13.8
Orchidaceae,Epidendrum,Epidendrum secundum,-41.193056,-11.185278
Orchidaceae,Rodriguezia,Rodriguezia bracteata,-39.479722,-12.468056
Orchidaceae,Bulbophyllum,Bulbophyllum mentosum,-41.991667,-12.428056
Orchidaceae,Epidendrum,Epidendrum orchidiflorum,-41.62,-13.024167
Orchidaceae,Cattleya,Cattleya luetzelburgii,-41.62,-13.024167
Orchidaceae,Cyrtopodium,Cyrtopodium flavum,-41.62,-13.024167
Orchidaceae,Cattleya,Cattleya elongata,-41.62,-13.024167
Orchidaceae,Acianthera,Acianthera ochreata,-41.62,-13.024167
Orchidaceae,Cyrtopodium,Cyrtopodium aliciae,-41.833333,-13.833333
Orchidaceae,Epistephium,Epistephium williamsii,-41.341667,-12.341667
Orchidaceae,Epidendrum,Epidendrum cristatum,-39.466667,-12.466667
Orchidaceae,Prescottia,Prescottia montana,-41.2,-11.2
Orchidaceae,Gomesa,Gomesa gomezoides,-41.900833,-13.916111
Orchidaceae,Prescottia,Prescottia leptostachya,-40.991111,-11.985833
Orchidaceae,Epidendrum,Epidendrum orchidiflorum,-41.2,-11.2
Orchidaceae,Epidendrum,Epidendrum secundum,-41.2,-11.2
Orchidaceae,Zygopetalum,Zygopetalum maculatum,-41.5,-12.5
Orchidaceae,Epidendrum,Epidendrum secundum,-37.726389,-9.725556
Orchidaceae,Vanilla,Vanilla palmarum,-38.730556,-8.726944
Orchidaceae,Trichocentrum,Trichocentrum cepula,-38.310556,-6.313611
Orchidaceae,Vanilla,Vanilla palmarum,-39.7,-12.7
Orchidaceae,Prescottia,Prescottia plantaginifolia,-38.755278,-8.760833
Orchidaceae,NA,NA,-42.343611,-13.34
Orchidaceae,Habenaria,Habenaria schenckii,-39.054444,-11.054167
Orchidaceae,Maxillaria,Maxillaria humilis,-41.883333,-13.883333
Orchidaceae,Habenaria,NA,-41.55,-13.55
Orchidaceae,Sobralia,Sobralia sessilis,-41.341667,-12.341667
Orchidaceae,Vanilla,Vanilla palmarum,-39.455833,-11.462222
Orchidaceae,Cattleya,Cattleya luetzelburgii,-41.851111,-13.861944
Orchidaceae,Zygopetalum,Zygopetalum sellowii,-41.866667,-13.866667
Orchidaceae,Epidendrum,Epidendrum secundum,-39.471944,-12.469722
Orchidaceae,Zygopetalum,Zygopetalum maculatum,-39.466667,-12.466667
Orchidaceae,Octomeria,Octomeria alexandri,-41.027222,-11.017778
Orchidaceae,Habenaria,Habenaria repens,-41.027222,-11.017778
Orchidaceae,Epidendrum,Epidendrum orchidiflorum,-41.14,-11.1475
Orchidaceae,Cattleya,Cattleya elongata,-41.15,-11.15
Orchidaceae,Bulbophyllum,NA,-41.844167,-13.098333
Orchidaceae,Epistephium,Epistephium williamsii,-41.289722,-13.680556
Orchidaceae,Epidendrum,Epidendrum secundum,-42.569722,-14.575278
Orchidaceae,Epidendrum,Epidendrum orchidiflorum,-41.620556,-13.024167
Orchidaceae,Epidendrum,Epidendrum secundum,-41.309444,-13.686389
Orchidaceae,Epidendrum,Epidendrum secundum,-41.466667,-13.683333
Orchidaceae,Encyclia,Encyclia alboxanthina,-41.466667,-13.683333
Orchidaceae,Cyrtopodium,Cyrtopodium aliciae,-41.802222,-13.533889
Orchidaceae,Cyrtopodium,NA,-42.491667,-13.075556
Orchidaceae,Epidendrum,Epidendrum secundum,-41.207222,-11.542222
Orchidaceae,Gomesa,NA,-41.226111,-11.591389
Orchidaceae,Acianthera,Acianthera ochreata,-41.357222,-11.354722
Orchidaceae,NA,NA,-40.521111,-12.418056
Orchidaceae,Habenaria,NA,-41.033333,-12.083333
Orchidaceae,Wullschlaegelia,NA,-35.722222,-8.033333
Orchidaceae,Sobralia,Sobralia liliastrum,-41.001944,-12.463333
Orchidaceae,Eulophia,Eulophia maculata,-36.352903,-7.417292
Orchidaceae,Sacoila,Sacoila lanceolata,-35.492258,-6.851143
Orchidaceae,Trichocentrum,Trichocentrum fuscum,-40.839588,-4.057398
Orchidaceae,Cyrtopodium,Cyrtopodium flavum,-41.341435,-12.99465
Orchidaceae,Cattleya,NA,-41.889722,-13.885833
Orchidaceae,Epidendrum,NA,-36.020556,-7.905833
Orchidaceae,Epidendrum,Epidendrum secundum,-36.020556,-7.905833
Orchidaceae,Sacoila,Sacoila lanceolata,-36.020556,-7.905833
Orchidaceae,Epidendrum,Epidendrum secundum,-41.51,-12.755556
Orchidaceae,Bulbophyllum,Bulbophyllum exaltatum,-40.695222,-11.241194
Orchidaceae,Acianthera,Acianthera ochreata,-36.405111,-8.197611
Orchidaceae,Bulbophyllum,Bulbophyllum exaltatum,-41.208111,-11.59225
Orchidaceae,Acianthera,Acianthera ochreata,-41.369944,-13.003833
Orchidaceae,Acianthera,Acianthera ochreata,-41.41775,-12.461639
Orchidaceae,Acianthera,Acianthera ochreata,-41.896389,-13.070556
Orchidaceae,Octomeria,Octomeria alexandri,-41.272417,-13.25825
Orchidaceae,Acianthera,Acianthera ochreata,-40.654222,-11.053694
Orchidaceae,Acianthera,Acianthera ochreata,-38.064694,-7.8235
Orchidaceae,Gomesa,Gomesa varicosa,-41.092608,-3.567575
Orchidaceae,Habenaria,Habenaria obtusa,-35.530594,-6.843138
Orchidaceae,Trichocentrum,Trichocentrum caatingaense,-35.756009,-6.968679
Orchidaceae,Cattleya,Cattleya elongata,-41.472057,-12.458393
Orchidaceae,Epidendrum,Epidendrum secundum,-41.471867,-12.45844
Orchidaceae,Eulophia,Eulophia maculata,-41.491944,-12.488056
Orchidaceae,Vanilla,Vanilla palmarum,-40.620278,-11.805556
Orchidaceae,Vanilla,Vanilla palmarum,-36.956111,-8.435833
Orchidaceae,Prescottia,Prescottia plantaginifolia,-37.030833,-8.298889
Orchidaceae,Eulophia,Eulophia maculata,-44.362936,-15.485045
Orchidaceae,Encyclia,Encyclia alboxanthina,-41.34,-12.973
Orchidaceae,Trichocentrum,Trichocentrum caatingaense,-38.848458,-4.189808
Orchidaceae,Encyclia,Encyclia alboxanthina,-41.227822,-11.571083
Orchidaceae,Cleistes,Cleistes parviflora,-41.907897,-13.266471
Orchidaceae,Epidendrum,Epidendrum secundum,-35.783333,-8.2
Orchidaceae,Encyclia,Encyclia alboxanthina,-41.506603,-13.091868
Orchidaceae,Habenaria,NA,-41.1,-11.7
Orchidaceae,Habenaria,NA,-41.2,-11.6
Orchidaceae,Habenaria,NA,-42.5,-14.2
Orchidaceae,Encyclia,Encyclia alboxanthina,-41.207686,-11.59215
Orchidaceae,Epidendrum,Epidendrum orchidiflorum,-41.871572,-13.460439
Orchidaceae,Catasetum,Catasetum luridum,-41.016456,-10.671966
Orchidaceae,Sobralia,Sobralia sessilis,-41.455142,-12.600633
Orchidaceae,Cyrtopodium,Cyrtopodium aliciae,-41.354553,-12.996325
Orchidaceae,Sobralia,Sobralia liliastrum,-41.3872,-12.565948
Orchidaceae,Epidendrum,Epidendrum orchidiflorum,-41.215062,-12.909577
Orchidaceae,Sobralia,Sobralia liliastrum,-41.39863,-12.587693
Orchidaceae,Epistephium,Epistephium williamsii,-41.508797,-12.544258
Orchidaceae,Gomesa,Gomesa blanchetii,-41.302647,-11.539475
Orchidaceae,Epidendrum,Epidendrum orchidiflorum,-41.449562,-12.482925
Orchidaceae,Cattleya,Cattleya pfisteri,-41.488468,-12.600961
Orchidaceae,Maxillaria,Maxillaria notylioglossa,-41.409926,-12.894155
Orchidaceae,Acianthera,Acianthera ochreata,-41.179518,-11.565769
Orchidaceae,Sobralia,Sobralia liliastrum,-41.298264,-12.497492
Orchidaceae,Epidendrum,Epidendrum secundum,-41.472102,-12.458747
Orchidaceae,Habenaria,Habenaria hamata,-41.485221,-12.507262
Orchidaceae,Cattleya,Cattleya elongata,-41.273056,-11.496111
Orchidaceae,Epidendrum,Epidendrum orchidiflorum,-41.296069,-12.497039
Orchidaceae,Epidendrum,Epidendrum orchidiflorum,-41.449509,-12.482892
Orchidaceae,Sobralia,Sobralia liliastrum,-41.526791,-12.457324
Orchidaceae,Cattleya,Cattleya elongata,-41.411922,-12.532386
Orchidaceae,Epidendrum,Epidendrum orchidiflorum,-41.449519,-12.482873
Orchidaceae,Brassavola,Brassavola tuberculata,-41.033275,-11.553815
Orchidaceae,Epidendrum,Epidendrum secundum,-41.473082,-12.45542
Orchidaceae,Prosthechea,Prosthechea moojenii,-41.416956,-12.770864
Orchidaceae,Cyrtopodium,Cyrtopodium aliciae,-41.283191,-12.83792
Orchidaceae,Cyrtopodium,Cyrtopodium aliciae,-41.974747,-13.611767
Orchidaceae,Zygopetalum,Zygopetalum maculatum,-41.4553,-12.600488
Orchidaceae,Gomesa,Gomesa blanchetii,-41.202983,-12.849786
Orchidaceae,Cyrtopodium,Cyrtopodium holstii,-41.121632,-13.392679
Orchidaceae,Gomesa,Gomesa sincorana,-41.53585,-12.936818
Orchidaceae,Zygopetalum,Zygopetalum sincoranum,-41.455142,-12.600633
Orchidaceae,Cyrtopodium,Cyrtopodium aliciae,-41.474453,-12.60544
Orchidaceae,Epidendrum,Epidendrum orchidiflorum,-41.334555,-12.974597
Orchidaceae,Epidendrum,NA,-41.309167,-13.691667
Orchidaceae,Cyrtopodium,Cyrtopodium holstii,-36.287339,-7.365233
Orchidaceae,Stelis,Stelis sclerophylla,-38.719722,-3.901389
Orchidaceae,Cattleya,Cattleya elongata,-41,-13
Orchidaceae,Gomesa,NA,-42.304167,-13.941389
Orchidaceae,Cattleya,Cattleya pfisteri,-41.309722,-13.315278
Orchidaceae,Vanilla,Vanilla phaeantha,-35.35943,-5.906616
Orchidaceae,Encyclia,Encyclia alboxanthina,-41.322628,-12.890456
Orchidaceae,Cyrtopodium,NA,-35.530594,-6.843138
Orchidaceae,Cyrtopodium,Cyrtopodium holstii,-37.406226,-7.266319
Orchidaceae,Cyrtopodium,Cyrtopodium aliciae,-41.803611,-13.5475
Orchidaceae,Epistephium,Epistephium williamsii,-41.470833,-12.455556
Orchidaceae,Habenaria,NA,-41.853611,-13.408333
Orchidaceae,Epidendrum,Epidendrum parahybunense,-41.853611,-13.408333
Orchidaceae,Cattleya,Cattleya elongata,-41.471802,-12.459114
Orchidaceae,Epidendrum,Epidendrum cinnabarinum,-35.741277,-8.264955
Orchidaceae,Gomesa,NA,-41.208056,-11.592222
Orchidaceae,Thelyschista,Thelyschista ghillanyi,-41.293889,-12.981111
Orchidaceae,Eulophia,Eulophia maculata,-35.377222,-5.882778
Orchidaceae,Epistephium,Epistephium williamsii,-41.940833,-13.538889
Orchidaceae,Campylocentrum,Campylocentrum crassirhizum,-36.385,-8.240833
Orchidaceae,Habenaria,Habenaria pubidactyla,-41.478611,-12.606111
Orchidaceae,Habenaria,Habenaria nuda,-41.456944,-12.584444
Orchidaceae,Habenaria,Habenaria nuda,-41.836667,-13.422222
Orchidaceae,Bletia,Bletia catenulata,-41.323754,-12.947362
Orchidaceae,Epidendrum,Epidendrum macrocarpum,-35.4875,-6.618056
Orchidaceae,Epidendrum,Epidendrum orchidiflorum,-35.489444,-6.648611
Orchidaceae,Habenaria,Habenaria rotundiloba,-35.456111,-6.578333
Orchidaceae,Epidendrum,Epidendrum orchidiflorum,-35.483611,-6.643333
Orchidaceae,Cyrtopodium,Cyrtopodium flavum,-35.467222,-6.640833
Orchidaceae,Epidendrum,Epidendrum macrocarpum,-35.476389,-6.6425
Orchidaceae,Trichocentrum,Trichocentrum cepula,-35.450556,-6.020556
Orchidaceae,Sarcoglottis,Sarcoglottis curvisepala,-35.450556,-6.020556
Orchidaceae,Prescottia,Prescottia leptostachya,-35.331944,-6.66
Orchidaceae,Ionopsis,Ionopsis utricularioides,-35.7425,-6.020556
Orchidaceae,Notylia,Notylia nemorosa,-35.450556,-6.020556
Orchidaceae,Brassavola,Brassavola tuberculata,-36.043056,-8.448056
Orchidaceae,Acianthera,Acianthera ochreata,-36.043056,-8.448056
Orchidaceae,Cyrtopodium,Cyrtopodium flavum,-35.9925,-8.395278
Orchidaceae,Sacoila,Sacoila lanceolata,-36.067778,-8.353889
Orchidaceae,Epidendrum,Epidendrum cinnabarinum,-35.35,-5.893333
Orchidaceae,Encyclia,Encyclia oncidioides,-35.35,-5.893333
Orchidaceae,Trichocentrum,Trichocentrum cepula,-35.386111,-5.89
Orchidaceae,Sacoila,Sacoila lanceolata,-35.648056,-5.672222
Orchidaceae,Epidendrum,Epidendrum cinnabarinum,-35.53,-5.556944
Orchidaceae,Epidendrum,Epidendrum flexuosum,-35.476389,-6.629722
Orchidaceae,Catasetum,Catasetum discolor,-35.436944,-6.637778
Orchidaceae,Epistephium,Epistephium williamsii,-35.452778,-6.646944
Orchidaceae,Habenaria,Habenaria trifida,-35.611111,-5.600833
Orchidaceae,Habenaria,Habenaria amambayensis,-35.611111,-5.600833
Orchidaceae,Epidendrum,Epidendrum strobiliferum,-35.613889,-5.6025
