scientificName,family,genus,species,NM_MUN,SIGLA_UF,Latitude,Longitude
Cyrtopodium brandonianum Barb.Rodr.,Orchidaceae,Cyrtopodium,Cyrtopodium brandonianum,Piata,BA,-13.25,-41.75
Bulbophyllum ipanemense Hoehne,Orchidaceae,Bulbophyllum,Bulbophyllum ipanemense,Piata,BA,-13.033333,-41.833333
Cyrtopodium aliciae L.Linden & Rolfe,Orchidaceae,Cyrtopodium,Cyrtopodium aliciae,Piata,BA,-13.066667,-41.9
Galeandra montana Barb.Rodr.,Orchidaceae,Galeandra,Galeandra montana,Piata,BA,-13.066667,-41.916667
Bulbophyllum mentosum Barb.Rodr.,Orchidaceae,Bulbophyllum,Bulbophyllum mentosum,Piata,BA,-13.066667,-41.9
Bulbophyllum mentosum Barb.Rodr.,Orchidaceae,Bulbophyllum,Bulbophyllum mentosum,Piata,BA,-13.116667,-41.9
Epistephium williamsii Hook.f.,Orchidaceae,Epistephium,Epistephium williamsii,Piata,BA,-13.151426,-41.763283
Acianthera ochreata (Lindl.) Pridgeon & M.W.Chase,Orchidaceae,Acianthera,Acianthera ochreata,Piata,BA,-13.070556,-41.896389
Sacoila lanceolata (Aubl.) Garay,Orchidaceae,Sacoila,Sacoila lanceolata,Piata,BA,-13.15,-41.75
Epidendrum warrasii Pabst,Orchidaceae,Epidendrum,Epidendrum warrasii,Piata,BA,-13.050833,-41.8775
Epidendrum warrasii Pabst,Orchidaceae,Epidendrum,Epidendrum warrasii,Piata,BA,-13.093056,-41.904444
Epidendrum secundum Jacq.,Orchidaceae,Epidendrum,Epidendrum secundum,Piata,BA,-13.08,-41.894167
Bulbophyllum exaltatum Lindl.,Orchidaceae,Bulbophyllum,Bulbophyllum exaltatum,Piata,BA,-13.093056,-41.904444
Bulbophyllum mentosum Barb.Rodr.,Orchidaceae,Bulbophyllum,Bulbophyllum mentosum,Piata,BA,-13.233333,-41.75
Cleistes moritzii (Rchb.f.) Garay & Dunst.,Orchidaceae,Cleistes,Cleistes moritzii,Piata,BA,-13.0775,-41.904444
Epidendrum orchidiflorum Salzm. ex Lindl.,Orchidaceae,Epidendrum,Epidendrum orchidiflorum,Piata,BA,-13.149167,-41.766111
Gomesa sincorana (Campacci & Cath.) M.W.Chase & N.H.Williams,Orchidaceae,Gomesa,Gomesa sincorana,Piata,BA,-13.155833,-41.808056
Bulbophyllum mentosum Barb.Rodr.,Orchidaceae,Bulbophyllum,Bulbophyllum mentosum,Piata,BA,-13.08,-41.894167
Bulbophyllum exaltatum Lindl.,Orchidaceae,Bulbophyllum,Bulbophyllum exaltatum,Piata,BA,-13.045833,-41.866111
Bulbophyllum micropetaliforme Leite,Orchidaceae,Bulbophyllum,Bulbophyllum micropetaliforme,Piata,BA,-13.045833,-41.866111
Bulbophyllum exaltatum Lindl.,Orchidaceae,Bulbophyllum,Bulbophyllum exaltatum,Piata,BA,-13.098611,-41.844444
Acianthera ochreata (Lindl.) Pridgeon & M.W.Chase,Orchidaceae,Acianthera,Acianthera ochreata,Piata,BA,-13.098333,-41.844167
Bulbophyllum mentosum Barb.Rodr.,Orchidaceae,Bulbophyllum,Bulbophyllum mentosum,Piata,BA,-13.059333,-41.886556
Cattleya Ç?bahiensis Rolfe,Orchidaceae,Cattleya,Cattleya bahiensis,Piata,BA,-13.166667,-41.751667
Isochilus linearis (Jacq.) R.Br.,Orchidaceae,Isochilus,Isochilus linearis,Piata,BA,-13.043611,-41.878889
Epistephium lucidum Cogn.,Orchidaceae,Epistephium,Epistephium williamsii,Piata,BA,-13.166667,-41.751667
Acianthera ochreata (Lindl.) Pridgeon & M.W.Chase,Orchidaceae,Acianthera,Acianthera ochreata,Piata,BA,-13.166667,-41.751667
Epidendrum dendrobioides Thunb.,Orchidaceae,Epidendrum,Epidendrum dendrobioides,Piata,BA,-13.166667,-41.751667
Sobralia sessilis Lindl.,Orchidaceae,Sobralia,Sobralia sessilis,Piata,BA,-13.156667,-41.764722
Epidendrum secundum Jacq.,Orchidaceae,Epidendrum,Epidendrum secundum,Piata,BA,-13.081111,-41.824167
Bulbophyllum ipanemense Hoehne,Orchidaceae,Bulbophyllum,Bulbophyllum ipanemense,Piata,BA,-13.043889,-41.880278
Skeptrostachys congestiflora (Cogn.) Garay,Orchidaceae,Skeptrostachys,Skeptrostachys congestiflora,Piata,BA,-13.1,-41.92
Galeandra montana Barb.Rodr.,Orchidaceae,Galeandra,Galeandra montana,Piata,BA,-13.07,-41.92
Cyrtopodium aliciae L.Linden & Rolfe,Orchidaceae,Cyrtopodium,Cyrtopodium aliciae,Piata,BA,-13.07,-41.899722
Bulbophyllum ipanemense Hoehne,Orchidaceae,Bulbophyllum,Bulbophyllum ipanemense,Piata,BA,-13.03,-41.83
Bulbophyllum mentosum Barb.Rodr.,Orchidaceae,Bulbophyllum,Bulbophyllum mentosum,Piata,BA,-13.157222,-41.914444
Bulbophyllum mentosum Barb.Rodr.,Orchidaceae,Bulbophyllum,Bulbophyllum mentosum,Piata,BA,-13.07,-41.9
Bulbophyllum mentosum Barb.Rodr.,Orchidaceae,Bulbophyllum,Bulbophyllum mentosum,Piata,BA,-13.12,-41.9
Bulbophyllum mentosum Barb.Rodr.,Orchidaceae,Bulbophyllum,Bulbophyllum mentosum,Piata,BA,-12.994444,-41.995833
Pelexia minarum (Kraenzl.) Schltr.,Orchidaceae,Pelexia,Pelexia minarum,Piata,BA,-13.25,-41.92
Gomesa warmingii (Rchb.f.) M.W.Chase & N.H.Williams,Orchidaceae,Gomesa,Gomesa warmingii,Piata,BA,-13.25,-41.92
Pleurothallis ochreata Lindl.,Orchidaceae,Acianthera,Acianthera ochreata,Piata,BA,-13.15,-41.77
Cattleya elongata Barb.Rodr.,Orchidaceae,Cattleya,Cattleya elongata,Piata,BA,-13.15,-41.77
Epidendrum dendrobioides Thunb.,Orchidaceae,Epidendrum,Epidendrum dendrobioides,Piata,BA,-13.25,-41.92
Oeceoclades maculata (Lindl.) Lindl.,Orchidaceae,Eulophia,Eulophia maculata,Piata,BA,-13.2,-41.92
Gomesa ramosa (Lindl.) M.W.Chase & N.H.Williams,Orchidaceae,Gomesa,Gomesa ramosa,Piata,BA,-13.25,-41.92
Bulbophyllum ipanemense Hoehne,Orchidaceae,Bulbophyllum,Bulbophyllum ipanemense,Piata,BA,-13.151944,-41.772778
Epidendrum paranaense Barb.Rodr.,Orchidaceae,Epidendrum,Epidendrum paranaense,Piata,BA,-13.25,-41.92
Sacoila lanceolata (Aubl.) Garay,Orchidaceae,Sacoila,Sacoila lanceolata,Piata,BA,-13.116667,-41.816667
Epidendrum secundum Jacq.,Orchidaceae,Epidendrum,Epidendrum secundum,Piata,BA,-13.150278,-41.760833
Epistephium williamsii Hook.f.,Orchidaceae,Epistephium,Epistephium williamsii,Piata,BA,-13.104167,-41.853611
Epidendrum warrasii Pabst,Orchidaceae,Epidendrum,Epidendrum warrasii,Piata,BA,-13.05,-41.883333
Bulbophyllum mentosum Barb.Rodr.,Orchidaceae,Bulbophyllum,Bulbophyllum mentosum,Piata,BA,-13.05,-41.883333
Cyrtopodium aliciae L.Linden & Rolfe,Orchidaceae,Cyrtopodium,Cyrtopodium aliciae,Piata,BA,-13.060556,-41.880556
Bulbophyllum exaltatum Lindl.,Orchidaceae,Bulbophyllum,Bulbophyllum exaltatum,Piata,BA,-13.08,-41.894167
Cattleya elongata Barb.Rodr.,Orchidaceae,Cattleya,Cattleya elongata,Piata,BA,-13.151111,-41.764444
Cattleya luetzelburgii Van den Berg,Orchidaceae,Cattleya,Cattleya luetzelburgii,Piata,BA,-13.206389,-41.758611
Cattleya luetzelburgii Van den Berg,Orchidaceae,Cattleya,Cattleya luetzelburgii,Piata,BA,-13.082778,-41.860278
Acianthera ochreata (Lindl.) Pridgeon & M.W.Chase,Orchidaceae,Acianthera,Acianthera ochreata,Piata,BA,-13.151111,-41.764444
Oncidium warmingii Rchb.f.,Orchidaceae,Gomesa,Gomesa warmingii,Piata,BA,-13.25,-41.92
"Pachygenium minarum (Kraenzl.) Szlach., R.GonzÇ­lez & Rutk.",Orchidaceae,Pelexia,Pelexia minarum,Piata,BA,-13.25,-41.92
Anathallis rubens (Lindl.) Pridgeon & M.W.Chase,Orchidaceae,Stelis,Stelis montserratii,Piata,BA,-13.25,-41.92
Acianthera ochreata (Lindl.) Pridgeon & M.W.Chase,Orchidaceae,Acianthera,Acianthera ochreata,Piata,BA,-13.15,-41.77
Epistephium williamsii Hook.f.,Orchidaceae,Epistephium,Epistephium williamsii,Piata,BA,-13.15,-41.78
Gomesa blanchetii (Rchb.f.) M.W.Chase & N.H.Williams,Orchidaceae,Gomesa,Gomesa blanchetii,Piata,BA,-13.25,-41.92
Bulbophyllum ipanemense Hoehne,Orchidaceae,Bulbophyllum,Bulbophyllum ipanemense,Piata,BA,-13.15557,-41.7728657
Epidendrum secundum Jacq.,Orchidaceae,Epidendrum,Epidendrum secundum,Piata,BA,-13.007717,-41.763117
Pleurothallis ochreata Lindl.,Orchidaceae,Acianthera,Acianthera ochreata,Piata,BA,-13.15,-41.76666
Epistephium williamsii Hook.f.,Orchidaceae,Epistephium,Epistephium williamsii,Piata,BA,-13.15,-41.783333
Epistephium sclerophyllum Lindl.,Orchidaceae,Epistephium,Epistephium sclerophyllum,Piata,BA,-13.078611,-41.788889
Epidendrum secundum Jacq.,Orchidaceae,Epidendrum,Epidendrum secundum,Piata,BA,-13.060833,-41.849444
Bulbophyllum exaltatum Lindl.,Orchidaceae,Bulbophyllum,Bulbophyllum exaltatum,Piata,BA,-12.994444,-41.995833
Cyrtopodium parviflorum Lindl.,Orchidaceae,Cyrtopodium,Cyrtopodium parviflorum,Piata,BA,-13.087778,-42.098333
Bulbophyllum mentosum Barb.Rodr.,Orchidaceae,Bulbophyllum,Bulbophyllum mentosum,Piata,BA,-13.060556,-41.886389
Epidendrum warrasii Pabst,Orchidaceae,Epidendrum,Epidendrum warrasii,Piata,BA,-13.060556,-41.886389
Cattleya pfisteri (Pabst & Senghas) Van den Berg,Orchidaceae,Cattleya,Cattleya pfisteri,Piata,BA,-13.15,-41.75
Gomesa warmingii (Rchb.f.) M.W.Chase & N.H.Williams,Orchidaceae,Gomesa,Gomesa warmingii,Rio de Contas,BA,-13.533333,-41.916667
Bifrenaria tyrianthina (Lodd. ex Loudon) Rchb.f.,Orchidaceae,Bifrenaria,Bifrenaria tyrianthina,Rio de Contas,BA,-13.533333,-41.95
Zygopetalum mackayi Hook.,Orchidaceae,Zygopetalum,Zygopetalum maculatum,Rio de Contas,BA,-13.333333,-41.883334
Cyrtopodium parviflorum Lindl.,Orchidaceae,Cyrtopodium,Cyrtopodium parviflorum,Rio de Contas,BA,-13.383333,-41.85
Cyrtopodium parviflorum Lindl.,Orchidaceae,Cyrtopodium,Cyrtopodium parviflorum,Rio de Contas,BA,-13.533333,-41.933334
Sophronitis bahiensis (Schltr.) Van den Berg & M.W.Chase,Orchidaceae,Cattleya,Cattleya luetzelburgii,Rio de Contas,BA,-13.533333,-41.933334
Sophronitis bahiensis (Schltr.) Van den Berg & M.W.Chase,Orchidaceae,Cattleya,Cattleya luetzelburgii,Rio de Contas,BA,-13.533333,-41.95
Sophronitis bahiensis (Schltr.) Van den Berg & M.W.Chase,Orchidaceae,Cattleya,Cattleya luetzelburgii,Rio de Contas,BA,-13.466667,-41.85
Sophronitis bahiensis (Schltr.) Van den Berg & M.W.Chase,Orchidaceae,Cattleya,Cattleya luetzelburgii,Rio de Contas,BA,-13.483333,-41.85
Prosthechea bulbosa (Vell.) W.E.Higgins,Orchidaceae,Prosthechea,Prosthechea bulbosa,Rio de Contas,BA,-13.333333,-41.883334
Prosthechea moojenii (Pabst) W.E.Higgins,Orchidaceae,Prosthechea,Prosthechea moojenii,Rio de Contas,BA,-13.383333,-41.85
Epidendrum warrasii Pabst,Orchidaceae,Epidendrum,Epidendrum warrasii,Rio de Contas,BA,-13.533333,-41.933334
Epidendrum dendrobioides Thunb.,Orchidaceae,Epidendrum,Epidendrum dendrobioides,Rio de Contas,BA,-13.533333,-41.883334
Epidendrum secundum Jacq.,Orchidaceae,Epidendrum,Epidendrum secundum,Rio de Contas,BA,-13.533333,-41.916667
Epidendrum dendrobioides Thunb.,Orchidaceae,Epidendrum,Epidendrum dendrobioides,Rio de Contas,BA,-13.533333,-41.95
Epidendrum saxatile Lindl.,Orchidaceae,Epidendrum,Epidendrum saxatile,Rio de Contas,BA,-13.533333,-41.916667
Skeptrostachys congestiflora (Cogn.) Garay,Orchidaceae,Skeptrostachys,Skeptrostachys congestiflora,Rio de Contas,BA,-13.533333,-41.95
Barbosella crassifolia (Edwall) Schltr.,Orchidaceae,Barbosella,Barbosella crassifolia,Rio de Contas,BA,-13.533333,-41.933334
Epidendrum secundum Jacq.,Orchidaceae,Epidendrum,Epidendrum secundum,Rio de Contas,BA,-13.533333,-41.933334
Acianthera ochreata (Lindl.) Pridgeon & M.W.Chase,Orchidaceae,Acianthera,Acianthera ochreata,Rio de Contas,BA,-13.533333,-41.916667
Veyretia simplex (Griseb.) Szlach.,Orchidaceae,Veyretia,Veyretia simplex,Rio de Contas,BA,-13.533333,-41.95
Anathallis montipelladensis (Hoehne) F.Barros,Orchidaceae,Anathallis,Anathallis montipelladensis,Rio de Contas,BA,-13.533333,-41.95
Epistephium lucidum Cogn.,Orchidaceae,Epistephium,Epistephium williamsii,Rio de Contas,BA,-13.533333,-41.933334
Epistephium williamsii Hook.f.,Orchidaceae,Epistephium,Epistephium williamsii,Rio de Contas,BA,-13.533333,-41.916667
Prescottia leptostachya Lindl.,Orchidaceae,Prescottia,Prescottia leptostachya,Rio de Contas,BA,-13.533333,-41.95
Habenaria pratensis (Lindl.) Rchb.f.,Orchidaceae,Habenaria,Habenaria pratensis,Rio de Contas,BA,-13.55,-41.883334
Bulbophyllum weddellii (Lindl.) Rchb.f.,Orchidaceae,Bulbophyllum,Bulbophyllum weddellii,Rio de Contas,BA,-13.6675,-41.627222
Cyrtopodium aliciae L.Linden & Rolfe,Orchidaceae,Cyrtopodium,Cyrtopodium aliciae,Rio de Contas,BA,-13.533889,-41.802222
Epidendrum orchidiflorum Salzm. ex Lindl.,Orchidaceae,Epidendrum,Epidendrum orchidiflorum,Rio de Contas,BA,-13.460439,-41.871572
Cyrtopodium aliciae L.Linden & Rolfe,Orchidaceae,Cyrtopodium,Cyrtopodium aliciae,Rio de Contas,BA,-13.5475,-41.803611
Epidendrum parahybunense Barb.Rodr.,Orchidaceae,Epidendrum,Epidendrum parahybunense,Rio de Contas,BA,-13.408333,-41.853611
Epistephium lucidum Cogn.,Orchidaceae,Epistephium,Epistephium williamsii,Rio de Contas,BA,-13.538889,-41.940833
Habenaria nuda Lindl.,Orchidaceae,Habenaria,Habenaria nuda,Rio de Contas,BA,-13.422222,-41.836667
Cleistes rosea Lindl.,Orchidaceae,Cleistes,Cleistes rosea,Rio de Contas,BA,-13.515278,-41.949167
Epistephium williamsii Hook.f.,Orchidaceae,Epistephium,Epistephium williamsii,Rio de Contas,BA,-13.518889,-41.940833
Prescottia leptostachya Lindl.,Orchidaceae,Prescottia,Prescottia leptostachya,Rio de Contas,BA,-13.514722,-41.948889
Habenaria pratensis (Lindl.) Rchb.f.,Orchidaceae,Habenaria,Habenaria pratensis,Rio de Contas,BA,-13.518889,-41.940833
Cleistes parviflora Lindl.,Orchidaceae,Cleistes,Cleistes parviflora,Rio de Contas,BA,-13.541111,-41.906667
Acianthera ochreata (Lindl.) Pridgeon & M.W.Chase,Orchidaceae,Acianthera,Acianthera ochreata,Rio de Contas,BA,-13.530278,-41.906667
Sobralia liliastrum Lindl.,Orchidaceae,Sobralia,Sobralia liliastrum,Rio de Contas,BA,-13.659167,-41.650556
Epidendrum orchidiflorum Salzm. ex Lindl.,Orchidaceae,Epidendrum,Epidendrum orchidiflorum,Rio de Contas,BA,-13.659167,-41.650556
Habenaria johannensis Barb.Rodr.,Orchidaceae,Habenaria,Habenaria johannensis,Rio de Contas,BA,-13.45,-41.866667
Epistephium williamsii Hook.f.,Orchidaceae,Epistephium,Epistephium williamsii,Rio de Contas,BA,-13.45,-41.866667
Cattleya luetzelburgii Van den Berg,Orchidaceae,Cattleya,Cattleya luetzelburgii,Rio de Contas,BA,-13.383333,-41.883333
Cattleya luetzelburgii Van den Berg,Orchidaceae,Cattleya,Cattleya luetzelburgii,Rio de Contas,BA,-13.535,-41.910556
Galeandra montana Barb.Rodr.,Orchidaceae,Galeandra,Galeandra montana,Rio de Contas,BA,-13.542778,-41.875
Anathallis montipelladensis (Hoehne) F.Barros,Orchidaceae,Anathallis,Anathallis montipelladensis,Rio de Contas,BA,-13.541111,-41.906667
Prescottia lancifolia Lindl.,Orchidaceae,Prescottia,Prescottia lancifolia,Rio de Contas,BA,-13.546389,-41.875556
Cattleya luetzelburgii Van den Berg,Orchidaceae,Cattleya,Cattleya luetzelburgii,Rio de Contas,BA,-13.552222,-41.800833
Gomesa sincorana (Campacci & Cath.) M.W.Chase & N.H.Williams,Orchidaceae,Gomesa,Gomesa sincorana,Rio de Contas,BA,-13.371111,-41.8825
Acianthera ochreata (Lindl.) Pridgeon & M.W.Chase,Orchidaceae,Acianthera,Acianthera ochreata,Rio de Contas,BA,-13.523056,-41.953056
Epidendrum secundum Jacq.,Orchidaceae,Epidendrum,Epidendrum secundum,Rio de Contas,BA,-13.476994,-41.901489
Cyrtopodium parviflorum Lindl.,Orchidaceae,Cyrtopodium,Cyrtopodium parviflorum,Rio de Contas,BA,-13.533333,-41.933333
Cattleya luetzelburgii Van den Berg,Orchidaceae,Cattleya,Cattleya luetzelburgii,Rio de Contas,BA,-13.533333,-41.933333
Cyrtopodium parviflorum Lindl.,Orchidaceae,Cyrtopodium,Cyrtopodium parviflorum,Rio de Contas,BA,-13.53,-41.93
Acianthera ochreata (Lindl.) Pridgeon & M.W.Chase,Orchidaceae,Acianthera,Acianthera ochreata,Rio de Contas,BA,-13.53,-41.92
Prescottia leptostachya Lindl.,Orchidaceae,Prescottia,Prescottia leptostachya,Rio de Contas,BA,-13.53,-41.95
Gomesa warmingii (Rchb.f.) M.W.Chase & N.H.Williams,Orchidaceae,Gomesa,Gomesa warmingii,Rio de Contas,BA,-13.53,-41.92
Epidendrum saxatile Lindl.,Orchidaceae,Epidendrum,Epidendrum saxatile,Rio de Contas,BA,-13.53,-41.92
Barbosella crassifolia (Edwall) Schltr.,Orchidaceae,Barbosella,Barbosella crassifolia,Rio de Contas,BA,-13.53,-41.93
Cyrtopodium parviflorum Lindl.,Orchidaceae,Cyrtopodium,Cyrtopodium parviflorum,Rio de Contas,BA,-13.38,-41.85
Habenaria bractescens Lindl.,Orchidaceae,Habenaria,Habenaria bractescens,Rio de Contas,BA,-13.6,-41.83
Skeptrostachys congestiflora (Cogn.) Garay,Orchidaceae,Skeptrostachys,Skeptrostachys congestiflora,Rio de Contas,BA,-13.53,-41.95
Prosthechea moojenii (Pabst) W.E.Higgins,Orchidaceae,Prosthechea,Prosthechea moojenii,Rio de Contas,BA,-13.38,-41.85
Habenaria pratensis (Lindl.) Rchb.f.,Orchidaceae,Habenaria,Habenaria pratensis,Rio de Contas,BA,-13.55,-41.88
Bifrenaria tyrianthina (Lodd. ex Loudon) Rchb.f.,Orchidaceae,Bifrenaria,Bifrenaria tyrianthina,Rio de Contas,BA,-13.53,-41.95
Epidendrum saxatile Lindl.,Orchidaceae,Epidendrum,Epidendrum saxatile,Rio de Contas,BA,-13.32,-41.9
Anathallis montipelladensis (Hoehne) F.Barros,Orchidaceae,Anathallis,Anathallis montipelladensis,Rio de Contas,BA,-13.53,-41.95
Epidendrum warrasii Pabst,Orchidaceae,Epidendrum,Epidendrum warrasii,Rio de Contas,BA,-13.53,-41.93
Epidendrum dendrobioides Thunb.,Orchidaceae,Epidendrum,Epidendrum dendrobioides,Rio de Contas,BA,-13.53,-41.95
Epidendrum warrasii Pabst,Orchidaceae,Epidendrum,Epidendrum warrasii,Rio de Contas,BA,-13.597778,-41.828056
Epidendrum secundum Jacq.,Orchidaceae,Epidendrum,Epidendrum secundum,Rio de Contas,BA,-13.579167,-41.811389
Cattleya luetzelburgii Van den Berg,Orchidaceae,Cattleya,Cattleya luetzelburgii,Rio de Contas,BA,-13.53,-41.93
Pleurothallis ochreata Lindl.,Orchidaceae,Acianthera,Acianthera ochreata,Rio de Contas,BA,-13.53,-41.92
"Bulbophyllum involutum Borba, Semir & F.Barros",Orchidaceae,Bulbophyllum,Bulbophyllum involutum,Rio de Contas,BA,-13.55,-41.88
Cattleya elongata Barb.Rodr.,Orchidaceae,Cattleya,Cattleya elongata,Rio de Contas,BA,-13.52,-41.95
Zygopetalum mackayi Hook.,Orchidaceae,Zygopetalum,Zygopetalum maculatum,Rio de Contas,BA,-13.52,-41.95
Habenaria ciliatisepala J.A.N.Bat. & Bianch.,Orchidaceae,Habenaria,Habenaria ciliatisepala,Rio de Contas,BA,-13.523611,-41.960556
Epidendrum secundum Jacq.,Orchidaceae,Epidendrum,Epidendrum secundum,Rio de Contas,BA,-13.566667,-41.8
Epistephium williamsii Hook.f.,Orchidaceae,Epistephium,Epistephium williamsii,Rio de Contas,BA,-13.518056,-41.9075
Epistephium williamsii Hook.f.,Orchidaceae,Epistephium,Epistephium williamsii,Rio de Contas,BA,-13.583333,-41.816667
Epidendrum warrasii Pabst,Orchidaceae,Epidendrum,Epidendrum warrasii,Rio de Contas,BA,-13.583333,-41.816667
Brachystele cyclochila (Kraenzl.) Schltr.,Orchidaceae,Brachystele,Brachystele cyclochila,Rio de Contas,BA,-13.566667,-41.8
Epistephium williamsii Hook.f.,Orchidaceae,Epistephium,Epistephium williamsii,Rio de Contas,BA,-13.659167,-41.650556
Encyclia alboxanthina Fowlie,Orchidaceae,Encyclia,Encyclia alboxanthina,Rio de Contas,BA,-13.659167,-41.650556
Habenaria bractescens Lindl.,Orchidaceae,Habenaria,Habenaria bractescens,Rio de Contas,BA,-13.6,-41.83333
Pleurothallis ochreata Lindl.,Orchidaceae,Acianthera,Acianthera ochreata,Rio de Contas,BA,-13.53333,-41.91667
"Bulbophyllum involutum Borba, Semir & F.Barros",Orchidaceae,Bulbophyllum,Bulbophyllum involutum,Rio de Contas,BA,-13.55,-41.88333
Epistephium lucidum Cogn.,Orchidaceae,Epistephium,Epistephium williamsii,Rio de Contas,BA,-13.518889,-41.940833
Habenaria parviflora Lindl.,Orchidaceae,Habenaria,Habenaria parviflora,Rio de Contas,BA,-13.566667,-41.833333
Laelia bahiensis Schltr.,Orchidaceae,Cattleya,Cattleya luetzelburgii,Rio de Contas,BA,-13.53,-41.93
Epistephium williamsii Hook.f.,Orchidaceae,Epistephium,Epistephium williamsii,Rio de Contas,BA,-13.53,-41.92
Epidendrum secundum Jacq.,Orchidaceae,Epidendrum,Epidendrum secundum,Rio de Contas,BA,-13.5828799,-41.8114684
Prosthechea caetensis (Bicalho) W.E.Higgins,Orchidaceae,Prosthechea,Prosthechea caetensis,Rio de Contas,BA,-13.38,-41.85
Cleistes exilis Hoehne,Orchidaceae,Cleistes,Cleistes exilis,Rio de Contas,BA,-13.5189,-41.95
Habenaria ciliatisepala J.A.N.Bat. & Bianch.,Orchidaceae,Habenaria,Habenaria ciliatisepala,Rio de Contas,BA,-13.523556,-41.9605
"Bulbophyllum involutum Borba, Semir & F.Barros",Orchidaceae,Bulbophyllum,Bulbophyllum involutum,Rio de Contas,BA,-13.526444,-41.905139
Acianthera ochreata (Lindl.) Pridgeon & M.W.Chase,Orchidaceae,Acianthera,Acianthera ochreata,Rio de Contas,BA,-13.526444,-41.905139
Acianthera ochreata (Lindl.) Pridgeon & M.W.Chase,Orchidaceae,Acianthera,Acianthera ochreata,Rio de Contas,BA,-13.460833,-41.871389
Epistephium sclerophyllum Lindl.,Orchidaceae,Epistephium,Epistephium sclerophyllum,Rio de Contas,BA,-13.518056,-41.9425
Cyrtopodium parviflorum Lindl.,Orchidaceae,Cyrtopodium,Cyrtopodium parviflorum,Rio de Contas,BA,-13.533333,-41.9
Epidendrum dendrobioides Thunb.,Orchidaceae,Epidendrum,Epidendrum dendrobioides,Rio de Contas,BA,-13.493889,-41.871389
Cattleya pfisteri (Pabst & Senghas) Van den Berg,Orchidaceae,Cattleya,Cattleya pfisteri,Rio de Contas,BA,-13.603889,-41.609722
Laelia bahiensis Schltr.,Orchidaceae,Cattleya,Cattleya luetzelburgii,Rio de Contas,BA,-13.524167,-41.946944
Epistephium lucidum Cogn.,Orchidaceae,Epistephium,Epistephium williamsii,Rio de Contas,BA,-13.524167,-41.946944
Epidendrum warrasii Pabst,Orchidaceae,Epidendrum,Epidendrum warrasii,Rio de Contas,BA,-13.533333,-41.933333
Anathallis rubens (Lindl.) Pridgeon & M.W.Chase,Orchidaceae,Stelis,Stelis montserratii,Rio de Contas,BA,-13.533333,-41.95
Encyclia oncidioides (Lindl.) Schltr.,Orchidaceae,Encyclia,Encyclia oncidioides,Rio de Contas,BA,-13.604444,-41.797778
Cleistes exilis Hoehne,Orchidaceae,Cleistes,Cleistes exilis,Rio de Contas,BA,-13.516667,-41.95
Cattleya luetzelburgii Van den Berg,Orchidaceae,Cattleya,Cattleya luetzelburgii,Rio de Contas,BA,-13.388889,-41.896944
Cattleya elongata Barb.Rodr.,Orchidaceae,Cattleya,Cattleya elongata,Rio de Contas,BA,-13.516667,-41.95
Zygopetalum maculatum (Kunth) Garay,Orchidaceae,Zygopetalum,Zygopetalum maculatum,Rio de Contas,BA,-13.516667,-41.95
Gomesa warmingii (Rchb.f.) M.W.Chase & N.H.Williams,Orchidaceae,Gomesa,Gomesa warmingii,Rio de Contas,BA,-13.516667,-41.95
Cyrtopodium blanchetii Rchb.f.,Orchidaceae,Cyrtopodium,Cyrtopodium blanchetii,Rio de Contas,BA,-13.533333,-41.9
Cattleya luetzelburgii Van den Berg,Orchidaceae,Cattleya,Cattleya luetzelburgii,Rio de Contas,BA,-13.483333,-41.85
Habenaria repens Nutt.,Orchidaceae,Habenaria,Habenaria repens,Rio de Contas,BA,-13.533333,-41.883333
Epistephium lucidum Cogn.,Orchidaceae,Epistephium,Epistephium williamsii,Rio de Contas,BA,-13.533333,-41.933333
Epidendrum secundum Jacq.,Orchidaceae,Epidendrum,Epidendrum secundum,Rio de Contas,BA,-13.533333,-41.933333
Barbosella crassifolia (Edwall) Schltr.,Orchidaceae,Barbosella,Barbosella crassifolia,Rio de Contas,BA,-13.533333,-41.933333
Cattleya luetzelburgii Van den Berg,Orchidaceae,Cattleya,Cattleya luetzelburgii,Rio de Contas,BA,-13.466667,-41.85
Epidendrum dendrobioides Thunb.,Orchidaceae,Epidendrum,Epidendrum dendrobioides,Rio de Contas,BA,-13.533333,-41.883333
Habenaria bractescens Lindl.,Orchidaceae,Habenaria,Habenaria bractescens,Rio de Contas,BA,-13.6,-41.833333
"Bulbophyllum involutum Borba, Semir & F.Barros",Orchidaceae,Bulbophyllum,Bulbophyllum involutum,Rio de Contas,BA,-13.55,-41.883333
Habenaria pratensis (Lindl.) Rchb.f.,Orchidaceae,Habenaria,Habenaria pratensis,Rio de Contas,BA,-13.55,-41.883333
